user_id,Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay,Year,Day,DayOfWeek,age,gender
3712,2025-05-11,Transaction at Nike,2049.36,1,Net Banking,Bangalore,Credit Card,0,Mobile,INR,Retail,Yes,Sunday,5,Afternoon,2025,11,Sunday,39,Female
3713,2025-05-15,Transaction at Aha,454.69,3,Debit Card,Kolkata,Credit Card,0,Mobile,INR,Subscription,No,Thursday,5,Afternoon,2025,15,Thursday,19,Female
3714,2025-08-14,Transaction at Amazon,17944.06,7,Credit Card,Delhi,Current,0,POS Terminal,INR,Online Store,No,Thursday,8,Morning,2025,14,Thursday,26,Male
3715,2025-02-19,Transaction at ACT Fibernet,5153.24,0,Credit Card,Bangalore,Savings,0,Mobile,INR,Service,No,Wednesday,2,Evening,2025,19,Wednesday,52,Male
3716,2025-08-17,Transaction at Rapido,59.48,8,Net Banking,Mumbai,Salary,0,Mobile,INR,Service,No,Sunday,8,Morning,2025,17,Sunday,24,Female
3717,2025-12-21,Transaction at Star Bazaar,3804.53,5,Debit Card,Bangalore,Salary,0,Mobile,INR,Retail,No,Sunday,12,Morning,2025,21,Sunday,56,Male
3718,2025-06-29,Transaction at Kauvery,9302.16,6,Credit Card,Pune,Salary,0,Desktop,INR,Service,Yes,Sunday,6,Evening,2025,29,Sunday,54,Female
3719,2025-01-10,Transaction at Nilgiris,217.85,5,Credit Card,Pune,Salary,0,Desktop,INR,Retail,Yes,Friday,1,Evening,2025,10,Friday,19,Female
3720,2025-08-16,Transaction at US Polo,7821.25,1,Debit Card,Kolkata,Credit Card,0,Mobile,INR,Retail,Yes,Saturday,8,Evening,2025,16,Saturday,20,Male
3721,2025-12-22,Transaction at Noise,37044.58,2,UPI,Hyderabad,Salary,0,POS Terminal,INR,Retail,Yes,Monday,12,Night,2025,22,Monday,49,Female
3722,2025-04-06,Transaction at Yulu Bikes,1617.91,8,UPI,Bangalore,Savings,0,Desktop,INR,Service,Yes,Sunday,4,Evening,2025,6,Sunday,30,Male
3723,2025-02-03,Transaction at Croma,59673.32,2,Net Banking,Bangalore,Savings,0,Mobile,INR,Retail,Yes,Monday,2,Evening,2025,3,Monday,19,Male
3724,2025-08-05,Transaction at Aster,4100.19,6,UPI,Kolkata,Salary,0,Desktop,INR,Service,No,Tuesday,8,Night,2025,5,Tuesday,23,Male
3725,2025-11-19,Transaction at Air India,23389.28,9,Debit Card,Hyderabad,Savings,0,POS Terminal,INR,Service,Yes,Wednesday,11,Evening,2025,19,Wednesday,38,Male
3726,2025-08-09,Transaction at Jio Fiber,2856.12,0,Net Banking,Hyderabad,Credit Card,0,Mobile,INR,Service,Yes,Saturday,8,Afternoon,2025,9,Saturday,38,Male
3727,2025-01-12,Transaction at TSRTC,1738.11,8,Credit Card,Mumbai,Salary,0,POS Terminal,INR,Service,Yes,Sunday,1,Evening,2025,12,Sunday,29,Male
3728,2025-03-14,Transaction at Sony Center,4561.05,2,UPI,Mumbai,Current,0,POS Terminal,INR,Retail,Yes,Friday,3,Morning,2025,14,Friday,52,Female
3729,2025-11-29,Transaction at Nature's Basket,4983.8,5,Debit Card,Bangalore,Savings,0,POS Terminal,INR,Retail,No,Saturday,11,Morning,2025,29,Saturday,18,Male
3730,2025-01-23,Transaction at OnePlus,121238.54,2,Debit Card,Pune,Credit Card,0,Mobile,INR,Retail,No,Thursday,1,Evening,2025,23,Thursday,59,Female
3731,2025-08-13,Transaction at Netflix,536.68,3,Credit Card,Delhi,Savings,0,Desktop,INR,Subscription,Yes,Wednesday,8,Afternoon,2025,13,Wednesday,40,Female
3732,2025-01-20,Transaction at Fortis,1634.73,6,UPI,Mumbai,Salary,0,POS Terminal,INR,Service,Yes,Monday,1,Night,2025,20,Monday,50,Male
3733,2025-03-10,Transaction at Myntra,17349.03,7,Net Banking,Kolkata,Savings,0,Mobile,INR,Online Store,Yes,Monday,3,Evening,2025,10,Monday,60,Male
3734,2025-10-28,Transaction at AirAsia,8771.47,9,Net Banking,Bangalore,Credit Card,0,Mobile,INR,Service,No,Tuesday,10,Night,2025,28,Tuesday,20,Female
3735,2025-03-03,Transaction at Ola,1363.23,8,Debit Card,Chennai,Credit Card,0,POS Terminal,INR,Service,Yes,Monday,3,Morning,2025,3,Monday,27,Male
3736,2025-05-18,Transaction at Paradise Biryani,909.83,4,Net Banking,Kolkata,Savings,0,Mobile,INR,Restaurant,No,Sunday,5,Afternoon,2025,18,Sunday,51,Male
3737,2025-01-22,Transaction at TSRTC,1552.91,8,UPI,Hyderabad,Salary,0,Mobile,INR,Service,No,Wednesday,1,Afternoon,2025,22,Wednesday,54,Male
3738,2025-10-09,Transaction at Apple Music,516.14,3,Net Banking,Pune,Savings,0,Desktop,INR,Subscription,Yes,Thursday,10,Night,2025,9,Thursday,38,Female
3739,2025-03-04,Transaction at ACT Fibernet,330.22,0,UPI,Hyderabad,Salary,0,POS Terminal,INR,Service,Yes,Tuesday,3,Afternoon,2025,4,Tuesday,48,Female
3740,2025-06-01,Transaction at Nilgiris,2879.31,5,UPI,Hyderabad,Current,0,Desktop,INR,Retail,No,Sunday,6,Evening,2025,1,Sunday,48,Female
3741,2025-05-19,Transaction at Allen Solly,4157.38,1,UPI,Bangalore,Savings,0,Desktop,INR,Retail,No,Monday,5,Evening,2025,19,Monday,38,Female
3742,2025-05-02,Transaction at Meesho,15898.66,7,Net Banking,Mumbai,Credit Card,0,Desktop,INR,Online Store,Yes,Friday,5,Night,2025,2,Friday,32,Female
3743,2025-10-08,Transaction at Vodafone Idea,5746.74,0,Debit Card,Kolkata,Salary,0,Desktop,INR,Service,No,Wednesday,10,Evening,2025,8,Wednesday,44,Female
3744,2025-12-14,Transaction at Jio Fiber,3602.34,0,Net Banking,Kolkata,Current,0,Mobile,INR,Service,Yes,Sunday,12,Evening,2025,14,Sunday,32,Female
3745,2025-06-05,Transaction at OYO,17056.07,9,Net Banking,Kolkata,Savings,0,Desktop,INR,Service,Yes,Thursday,6,Evening,2025,5,Thursday,56,Female
3746,2025-06-07,Transaction at Burger King,781.4,4,Debit Card,Mumbai,Salary,0,Mobile,INR,Restaurant,Yes,Saturday,6,Night,2025,7,Saturday,29,Female
3747,2025-08-08,Transaction at Dell Exclusive,91964.11,2,Credit Card,Pune,Credit Card,0,POS Terminal,INR,Retail,Yes,Friday,8,Afternoon,2025,8,Friday,22,Male
3748,2025-02-06,Transaction at Adidas,3177.24,1,Debit Card,Pune,Current,0,Desktop,INR,Retail,No,Thursday,2,Morning,2025,6,Thursday,53,Male
3749,2025-07-26,Transaction at HP World,58886.97,2,Debit Card,Kolkata,Salary,0,Mobile,INR,Retail,No,Saturday,7,Morning,2025,26,Saturday,60,Female
3750,2025-10-22,Transaction at Meru Cabs,549.35,8,Net Banking,Delhi,Savings,0,Mobile,INR,Service,No,Wednesday,10,Night,2025,22,Wednesday,57,Female
3751,2025-04-11,Transaction at Yatra,26509.57,9,Credit Card,Mumbai,Credit Card,0,Desktop,INR,Service,No,Friday,4,Night,2025,11,Friday,22,Male
3752,2025-03-20,Transaction at Nike,1048.46,1,UPI,Hyderabad,Credit Card,0,Desktop,INR,Retail,Yes,Thursday,3,Night,2025,20,Thursday,60,Female
3753,2025-06-12,Transaction at RedBus,1516.84,8,Debit Card,Mumbai,Current,0,Desktop,INR,Service,Yes,Thursday,6,Morning,2025,12,Thursday,57,Male
3754,2025-04-19,Transaction at Amazon Prime,562.79,3,Net Banking,Bangalore,Savings,0,Desktop,INR,Subscription,No,Saturday,4,Night,2025,19,Saturday,29,Female
3755,2025-10-24,Transaction at Kauvery,4897.9,6,Net Banking,Kolkata,Credit Card,0,POS Terminal,INR,Service,Yes,Friday,10,Afternoon,2025,24,Friday,39,Female
3756,2025-07-08,Transaction at PharmEasy,11789.7,6,Net Banking,Kolkata,Savings,0,POS Terminal,INR,Service,No,Tuesday,7,Afternoon,2025,8,Tuesday,39,Male
3757,2025-06-20,Transaction at Saravana Bhavan,1113.9,4,Net Banking,Pune,Credit Card,0,Mobile,INR,Restaurant,Yes,Friday,6,Morning,2025,20,Friday,39,Female
3758,2025-11-27,Transaction at Yulu Bikes,1446.97,8,UPI,Bangalore,Salary,0,POS Terminal,INR,Service,No,Thursday,11,Morning,2025,27,Thursday,28,Male
3759,2025-06-19,Transaction at BMTC,531.53,8,Credit Card,Chennai,Current,0,POS Terminal,INR,Service,No,Thursday,6,Evening,2025,19,Thursday,60,Female
3760,2025-11-03,Transaction at Nykaa,17021.38,7,Net Banking,Bangalore,Credit Card,0,POS Terminal,INR,Online Store,No,Monday,11,Night,2025,3,Monday,44,Male
3761,2025-06-17,Transaction at Asus Store,71571.52,2,Debit Card,Hyderabad,Current,0,Mobile,INR,Retail,No,Tuesday,6,Afternoon,2025,17,Tuesday,23,Female
3762,2025-05-20,Transaction at KFC,568.46,4,Credit Card,Delhi,Current,0,Desktop,INR,Restaurant,Yes,Tuesday,5,Afternoon,2025,20,Tuesday,23,Male
3763,2025-12-07,Transaction at Vivo Store,94017.51,2,Debit Card,Chennai,Credit Card,0,Desktop,INR,Retail,No,Sunday,12,Evening,2025,7,Sunday,43,Male
3764,2025-11-18,Transaction at Pepperfry,12278.68,7,UPI,Bangalore,Current,0,Mobile,INR,Online Store,No,Tuesday,11,Night,2025,18,Tuesday,45,Female
3765,2025-03-22,Transaction at Cream Stone,251.09,4,Net Banking,Hyderabad,Savings,0,POS Terminal,INR,Restaurant,Yes,Saturday,3,Night,2025,22,Saturday,47,Female
3766,2025-09-20,Transaction at Aha,470.16,3,Debit Card,Chennai,Credit Card,0,Desktop,INR,Subscription,No,Saturday,9,Evening,2025,20,Saturday,53,Female
3767,2025-12-08,Transaction at MakeMyTrip,10212.35,9,Net Banking,Delhi,Current,0,Desktop,INR,Service,No,Monday,12,Night,2025,8,Monday,43,Male
3768,2025-07-08,Transaction at Aster,18414.59,6,Net Banking,Hyderabad,Salary,0,Mobile,INR,Service,No,Tuesday,7,Evening,2025,8,Tuesday,18,Female
3769,2025-12-10,Transaction at Vodafone Idea,1373.64,0,Credit Card,Bangalore,Salary,0,Desktop,INR,Service,Yes,Wednesday,12,Night,2025,10,Wednesday,43,Female
3770,2025-03-17,Transaction at H&M,2830.56,1,Credit Card,Mumbai,Current,0,Desktop,INR,Retail,Yes,Monday,3,Night,2025,17,Monday,27,Male
3771,2025-02-02,Transaction at Property Tax Online,4016.36,0,Net Banking,Kolkata,Current,0,POS Terminal,INR,Service,Yes,Sunday,2,Evening,2025,2,Sunday,54,Male
3772,2025-07-07,Transaction at Goibibo,1328.46,9,Net Banking,Mumbai,Savings,0,POS Terminal,INR,Service,No,Monday,7,Afternoon,2025,7,Monday,21,Male
3773,2025-10-05,Transaction at Amazon Prime,560.99,3,UPI,Kolkata,Current,0,POS Terminal,INR,Subscription,Yes,Sunday,10,Night,2025,5,Sunday,41,Male
3774,2025-09-03,Transaction at More Supermarket,1506.04,5,Debit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Retail,No,Wednesday,9,Night,2025,3,Wednesday,29,Male
3775,2025-04-20,Transaction at Kauvery,2633.15,6,Credit Card,Chennai,Salary,0,Desktop,INR,Service,Yes,Sunday,4,Evening,2025,20,Sunday,23,Male
3776,2025-05-04,Transaction at Hotstar,262.03,3,UPI,Hyderabad,Credit Card,0,POS Terminal,INR,Subscription,No,Sunday,5,Afternoon,2025,4,Sunday,24,Male
3777,2025-10-11,Transaction at Cream Stone,577.18,4,Debit Card,Bangalore,Credit Card,0,POS Terminal,INR,Restaurant,No,Saturday,10,Afternoon,2025,11,Saturday,50,Female
3778,2025-05-20,Transaction at Goibibo,786.46,9,UPI,Pune,Credit Card,0,Mobile,INR,Service,No,Tuesday,5,Morning,2025,20,Tuesday,24,Female
3779,2025-02-02,Transaction at IndiGo,13358.19,9,Debit Card,Mumbai,Savings,0,Desktop,INR,Service,No,Sunday,2,Morning,2025,2,Sunday,24,Female
3780,2025-02-28,Transaction at Biba,6397.39,1,Net Banking,Chennai,Current,0,POS Terminal,INR,Retail,No,Friday,2,Afternoon,2025,28,Friday,42,Female
3781,2025-09-06,Transaction at Netmeds,7147.86,6,Net Banking,Hyderabad,Credit Card,0,POS Terminal,INR,Service,Yes,Saturday,9,Afternoon,2025,6,Saturday,29,Female
3782,2025-09-27,Transaction at Zara,973.48,1,UPI,Chennai,Savings,0,Mobile,INR,Retail,No,Saturday,9,Afternoon,2025,27,Saturday,18,Male
3783,2025-03-18,Transaction at JioMart,2687.39,5,Net Banking,Kolkata,Current,0,Desktop,INR,Retail,No,Tuesday,3,Afternoon,2025,18,Tuesday,46,Male
3784,2025-12-02,Transaction at OYO,26373.99,9,Credit Card,Pune,Credit Card,0,Mobile,INR,Service,Yes,Tuesday,12,Morning,2025,2,Tuesday,52,Male
3785,2025-12-25,Transaction at Meesho,14623.56,7,Net Banking,Delhi,Credit Card,0,Mobile,INR,Online Store,Yes,Thursday,12,Evening,2025,25,Thursday,23,Female
3786,2025-06-15,Transaction at More Supermarket,1404.16,5,Net Banking,Chennai,Salary,0,Mobile,INR,Retail,Yes,Sunday,6,Afternoon,2025,15,Sunday,45,Female
3787,2025-03-31,Transaction at Gas Agency,4519.94,0,UPI,Pune,Current,0,POS Terminal,INR,Service,Yes,Monday,3,Afternoon,2025,31,Monday,27,Female
3788,2025-12-18,Transaction at Dominos,369.19,4,UPI,Bangalore,Current,0,Desktop,INR,Restaurant,Yes,Thursday,12,Afternoon,2025,18,Thursday,18,Female
3789,2025-03-28,Transaction at RedBus,1854.51,8,UPI,Chennai,Salary,0,POS Terminal,INR,Service,No,Friday,3,Afternoon,2025,28,Friday,34,Male
3790,2025-10-03,Transaction at Spotify,903.12,3,UPI,Kolkata,Salary,0,POS Terminal,INR,Subscription,Yes,Friday,10,Evening,2025,3,Friday,59,Male
3791,2025-06-20,Transaction at Uber,1029.23,8,UPI,Mumbai,Credit Card,0,Desktop,INR,Service,Yes,Friday,6,Evening,2025,20,Friday,57,Male
3792,2025-01-18,Transaction at BigBazaar,2979.82,5,Credit Card,Kolkata,Current,0,Mobile,INR,Retail,No,Saturday,1,Morning,2025,18,Saturday,46,Female
3793,2025-05-02,Transaction at Meru Cabs,1992.3,8,Debit Card,Delhi,Credit Card,0,Mobile,INR,Service,Yes,Friday,5,Afternoon,2025,2,Friday,20,Male
3794,2025-09-06,Transaction at Reliance Fresh,1744.76,5,Debit Card,Chennai,Salary,0,POS Terminal,INR,Retail,Yes,Saturday,9,Evening,2025,6,Saturday,42,Female
3795,2025-11-08,Transaction at Star Bazaar,1809.78,5,Net Banking,Delhi,Salary,0,Mobile,INR,Retail,Yes,Saturday,11,Night,2025,8,Saturday,43,Female
3796,2025-09-07,Transaction at BMTC,1100.93,8,Debit Card,Chennai,Savings,0,Mobile,INR,Service,No,Sunday,9,Night,2025,7,Sunday,19,Male
3797,2025-06-05,Transaction at Flipkart,6929.14,7,Credit Card,Bangalore,Current,0,Desktop,INR,Online Store,Yes,Thursday,6,Evening,2025,5,Thursday,57,Female
3798,2025-07-16,Transaction at Chai Point,970.37,4,Net Banking,Pune,Savings,0,Desktop,INR,Restaurant,No,Wednesday,7,Evening,2025,16,Wednesday,53,Female
3799,2025-07-21,Transaction at Croma,29804.41,2,UPI,Kolkata,Credit Card,0,Mobile,INR,Retail,Yes,Monday,7,Night,2025,21,Monday,35,Female
3800,2025-05-29,Transaction at Kauvery,13216.84,6,Credit Card,Bangalore,Current,0,Desktop,INR,Service,Yes,Thursday,5,Morning,2025,29,Thursday,33,Male
3801,2025-02-25,Transaction at Property Tax Online,2581.9,0,Net Banking,Bangalore,Current,0,Mobile,INR,Service,Yes,Tuesday,2,Evening,2025,25,Tuesday,42,Female
3802,2025-01-04,Transaction at IRCTC,24646.35,9,Credit Card,Mumbai,Credit Card,0,POS Terminal,INR,Service,No,Saturday,1,Afternoon,2025,4,Saturday,59,Female
3803,2025-03-20,Transaction at Nilgiris,3557.42,5,Net Banking,Bangalore,Current,0,POS Terminal,INR,Retail,Yes,Thursday,3,Night,2025,20,Thursday,36,Female
3804,2025-01-31,Transaction at Burger King,297.27,4,Credit Card,Delhi,Current,0,POS Terminal,INR,Restaurant,Yes,Friday,1,Morning,2025,31,Friday,50,Male
3805,2025-09-12,Transaction at Apollo Pharmacy,7612.94,6,Debit Card,Bangalore,Current,0,Mobile,INR,Service,No,Friday,9,Afternoon,2025,12,Friday,60,Female
3806,2025-05-15,Transaction at IRCTC,19563.72,9,UPI,Chennai,Salary,0,POS Terminal,INR,Service,No,Thursday,5,Evening,2025,15,Thursday,57,Male
3807,2025-04-05,Transaction at Vistara,18127.17,9,Credit Card,Mumbai,Salary,0,POS Terminal,INR,Service,No,Saturday,4,Morning,2025,5,Saturday,36,Male
3808,2025-01-28,Transaction at RedBus,1863.66,8,Credit Card,Chennai,Current,0,Desktop,INR,Service,No,Tuesday,1,Morning,2025,28,Tuesday,33,Female
3809,2025-03-25,Transaction at JioMart,824.85,5,UPI,Kolkata,Current,0,Mobile,INR,Retail,Yes,Tuesday,3,Evening,2025,25,Tuesday,50,Female
3810,2025-01-10,Transaction at Wrogn,2994.24,1,Debit Card,Bangalore,Savings,0,Desktop,INR,Retail,Yes,Friday,1,Morning,2025,10,Friday,60,Female
3811,2025-09-21,Transaction at Apollo Pharmacy,3886.4,6,Debit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Service,No,Sunday,9,Night,2025,21,Sunday,54,Male
3812,2025-11-13,Transaction at Reliance Digital,94624.55,2,UPI,Pune,Current,0,POS Terminal,INR,Retail,No,Thursday,11,Morning,2025,13,Thursday,32,Female
3813,2025-06-11,Transaction at Asus Store,96888.6,2,Net Banking,Hyderabad,Savings,0,Desktop,INR,Retail,No,Wednesday,6,Evening,2025,11,Wednesday,58,Female
3814,2025-11-09,Transaction at Water Board,4641.14,0,UPI,Kolkata,Savings,0,Mobile,INR,Service,Yes,Sunday,11,Morning,2025,9,Sunday,45,Female
3815,2025-08-08,Transaction at Taco Bell,1215.74,4,UPI,Kolkata,Credit Card,0,Mobile,INR,Restaurant,No,Friday,8,Morning,2025,8,Friday,46,Female
3816,2025-01-06,Transaction at BMTC,1913.96,8,UPI,Chennai,Salary,0,POS Terminal,INR,Service,No,Monday,1,Afternoon,2025,6,Monday,25,Male
3817,2025-09-06,Transaction at Ola,1021.77,8,Debit Card,Chennai,Credit Card,0,Desktop,INR,Service,Yes,Saturday,9,Afternoon,2025,6,Saturday,24,Male
3818,2025-06-05,Transaction at Goibibo,3150.81,9,Debit Card,Bangalore,Savings,0,POS Terminal,INR,Service,No,Thursday,6,Night,2025,5,Thursday,47,Male
3819,2025-02-05,Transaction at PharmEasy,4960.4,6,Net Banking,Delhi,Current,0,Desktop,INR,Service,Yes,Wednesday,2,Evening,2025,5,Wednesday,46,Female
3820,2025-02-22,Transaction at OnePlus,89493.87,2,Debit Card,Mumbai,Current,0,Desktop,INR,Retail,No,Saturday,2,Night,2025,22,Saturday,37,Male
3821,2025-12-27,Transaction at Samsung Store,30397.9,2,Debit Card,Pune,Savings,0,POS Terminal,INR,Retail,No,Saturday,12,Afternoon,2025,27,Saturday,57,Female
3822,2025-11-13,Transaction at MedPlus,15819.89,6,UPI,Mumbai,Current,0,POS Terminal,INR,Service,Yes,Thursday,11,Afternoon,2025,13,Thursday,51,Male
3823,2025-10-09,Transaction at Pepperfry,5406.02,7,Net Banking,Delhi,Savings,0,Mobile,INR,Online Store,Yes,Thursday,10,Evening,2025,9,Thursday,50,Male
3824,2025-05-02,Transaction at TNEB,396.58,0,UPI,Hyderabad,Savings,0,Mobile,INR,Service,Yes,Friday,5,Morning,2025,2,Friday,46,Male
3825,2025-11-11,Transaction at Nykaa,18250.04,7,Credit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Online Store,No,Tuesday,11,Evening,2025,11,Tuesday,35,Female
3826,2025-01-07,Transaction at SonyLiv,986.17,3,UPI,Chennai,Credit Card,0,POS Terminal,INR,Subscription,Yes,Tuesday,1,Night,2025,7,Tuesday,26,Male
3827,2025-01-23,Transaction at Burger King,804.6,4,Debit Card,Delhi,Credit Card,0,Mobile,INR,Restaurant,Yes,Thursday,1,Morning,2025,23,Thursday,52,Female
3828,2025-08-12,Transaction at Booking.com,17551.18,9,Net Banking,Chennai,Current,0,POS Terminal,INR,Service,Yes,Tuesday,8,Morning,2025,12,Tuesday,18,Female
3829,2025-02-05,Transaction at Jio Fiber,1763.77,0,Credit Card,Delhi,Salary,0,Mobile,INR,Service,Yes,Wednesday,2,Afternoon,2025,5,Wednesday,20,Male
3830,2025-07-27,Transaction at More Supermarket,3592.27,5,UPI,Mumbai,Current,0,POS Terminal,INR,Retail,Yes,Sunday,7,Morning,2025,27,Sunday,21,Female
3831,2025-09-08,Transaction at Water Board,5542.57,0,Credit Card,Delhi,Current,0,POS Terminal,INR,Service,Yes,Monday,9,Morning,2025,8,Monday,27,Male
3832,2025-04-25,Transaction at Subway,881.17,4,Net Banking,Bangalore,Savings,0,Desktop,INR,Restaurant,Yes,Friday,4,Night,2025,25,Friday,59,Female
3833,2025-10-11,Transaction at Flipkart,11547.52,7,UPI,Pune,Current,0,POS Terminal,INR,Online Store,Yes,Saturday,10,Afternoon,2025,11,Saturday,51,Male
3834,2025-01-07,Transaction at BSNL,4468.07,0,Net Banking,Mumbai,Current,0,Desktop,INR,Service,Yes,Tuesday,1,Evening,2025,7,Tuesday,51,Female
3835,2025-09-12,Transaction at Rapido,73.7,8,UPI,Chennai,Credit Card,0,POS Terminal,INR,Service,No,Friday,9,Night,2025,12,Friday,45,Male
3836,2025-06-15,Transaction at Kauvery,10872.93,6,Credit Card,Hyderabad,Savings,0,Desktop,INR,Service,Yes,Sunday,6,Night,2025,15,Sunday,36,Female
3837,2025-05-11,Transaction at Burger King,795.54,4,UPI,Hyderabad,Credit Card,0,Mobile,INR,Restaurant,Yes,Sunday,5,Evening,2025,11,Sunday,58,Female
3838,2025-08-06,Transaction at Apollo Hospital,18502.66,6,Debit Card,Pune,Savings,0,Desktop,INR,Service,No,Wednesday,8,Night,2025,6,Wednesday,42,Male
3839,2025-05-19,Transaction at Rapido,1281.97,8,Debit Card,Delhi,Current,0,Desktop,INR,Service,Yes,Monday,5,Afternoon,2025,19,Monday,48,Male
3840,2025-01-15,Transaction at Apollo Pharmacy,18916.0,6,Credit Card,Pune,Savings,0,Desktop,INR,Service,No,Wednesday,1,Night,2025,15,Wednesday,53,Female
3841,2025-02-26,Transaction at Aster,19956.88,6,Net Banking,Pune,Current,0,Mobile,INR,Service,No,Wednesday,2,Evening,2025,26,Wednesday,40,Female
3842,2025-02-17,Transaction at Apple Store,111714.93,2,Credit Card,Chennai,Savings,0,POS Terminal,INR,Retail,Yes,Monday,2,Night,2025,17,Monday,41,Male
3843,2025-01-14,Transaction at TSRTC,506.18,8,Credit Card,Bangalore,Savings,0,POS Terminal,INR,Service,Yes,Tuesday,1,Morning,2025,14,Tuesday,23,Female
3844,2025-01-17,Transaction at Rapido,503.5,8,UPI,Hyderabad,Credit Card,0,Desktop,INR,Service,Yes,Friday,1,Evening,2025,17,Friday,18,Male
3845,2025-07-01,Transaction at Dell Exclusive,104424.46,2,Debit Card,Delhi,Current,0,POS Terminal,INR,Retail,No,Tuesday,7,Night,2025,1,Tuesday,19,Female
3846,2025-02-22,Transaction at BSNL,2891.42,0,UPI,Hyderabad,Salary,0,Desktop,INR,Service,No,Saturday,2,Morning,2025,22,Saturday,28,Female
3847,2025-12-15,Transaction at BigBazaar,2846.46,5,Credit Card,Chennai,Credit Card,0,Mobile,INR,Retail,Yes,Monday,12,Afternoon,2025,15,Monday,60,Female
3848,2025-08-16,Transaction at Biba,5102.11,1,Credit Card,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Saturday,8,Night,2025,16,Saturday,26,Female
3849,2025-02-20,Transaction at Yulu Bikes,1837.56,8,UPI,Hyderabad,Savings,0,Mobile,INR,Service,Yes,Thursday,2,Evening,2025,20,Thursday,34,Male
3850,2025-08-07,Transaction at Chai Point,544.56,4,Credit Card,Delhi,Current,0,Desktop,INR,Restaurant,No,Thursday,8,Night,2025,7,Thursday,33,Female
3851,2025-12-30,Transaction at Amazon,16513.7,7,Credit Card,Chennai,Current,0,POS Terminal,INR,Online Store,Yes,Tuesday,12,Afternoon,2025,30,Tuesday,40,Female
3852,2025-11-11,Transaction at Goibibo,7061.66,9,Net Banking,Chennai,Savings,0,Desktop,INR,Service,Yes,Tuesday,11,Evening,2025,11,Tuesday,46,Male
3853,2025-10-22,Transaction at Reliance Digital,35177.41,2,Credit Card,Chennai,Current,0,POS Terminal,INR,Retail,Yes,Wednesday,10,Afternoon,2025,22,Wednesday,46,Male
3854,2025-11-18,Transaction at Fortis,14083.56,6,Credit Card,Pune,Current,0,Desktop,INR,Service,Yes,Tuesday,11,Afternoon,2025,18,Tuesday,45,Female
3855,2025-12-10,Transaction at ACT Fibernet,636.48,0,Debit Card,Delhi,Savings,0,Desktop,INR,Service,Yes,Wednesday,12,Morning,2025,10,Wednesday,33,Male
3856,2025-06-11,Transaction at Netmeds,11065.43,6,Debit Card,Kolkata,Salary,0,Mobile,INR,Service,No,Wednesday,6,Evening,2025,11,Wednesday,59,Female
3857,2025-05-17,Transaction at MedPlus,19020.21,6,Net Banking,Mumbai,Savings,0,Mobile,INR,Service,No,Saturday,5,Night,2025,17,Saturday,39,Male
3858,2025-08-28,Transaction at Asus Store,63323.78,2,UPI,Kolkata,Salary,0,POS Terminal,INR,Retail,Yes,Thursday,8,Afternoon,2025,28,Thursday,53,Male
3859,2025-12-19,Transaction at Max Fashion,4426.76,1,Debit Card,Mumbai,Current,0,POS Terminal,INR,Retail,No,Friday,12,Morning,2025,19,Friday,33,Male
3860,2025-12-01,Transaction at Pantaloons,2981.72,1,Debit Card,Mumbai,Credit Card,0,POS Terminal,INR,Retail,Yes,Monday,12,Evening,2025,1,Monday,60,Female
3861,2025-03-17,Transaction at Boat Lifestyle,70661.66,2,UPI,Mumbai,Savings,0,Desktop,INR,Retail,No,Monday,3,Night,2025,17,Monday,59,Female
3862,2025-11-10,Transaction at IRCTC,9180.06,9,Net Banking,Pune,Current,0,Desktop,INR,Service,Yes,Monday,11,Evening,2025,10,Monday,42,Female
3863,2025-06-09,Transaction at TSRTC,1648.58,8,Credit Card,Kolkata,Current,0,POS Terminal,INR,Service,Yes,Monday,6,Afternoon,2025,9,Monday,50,Female
3864,2025-06-21,Transaction at Netmeds,5612.62,6,UPI,Mumbai,Current,0,Mobile,INR,Service,Yes,Saturday,6,Afternoon,2025,21,Saturday,52,Male
3865,2025-03-26,Transaction at Cream Stone,1232.86,4,UPI,Pune,Salary,0,Mobile,INR,Restaurant,No,Wednesday,3,Afternoon,2025,26,Wednesday,26,Female
3866,2025-06-26,Transaction at Metro Rail,1460.49,8,Credit Card,Delhi,Savings,0,Mobile,INR,Service,Yes,Thursday,6,Afternoon,2025,26,Thursday,55,Female
3867,2025-10-08,Transaction at Snapdeal,7573.38,7,Debit Card,Delhi,Savings,0,Desktop,INR,Online Store,Yes,Wednesday,10,Morning,2025,8,Wednesday,49,Female
3868,2025-01-31,Transaction at Yulu Bikes,1320.19,8,Credit Card,Kolkata,Salary,0,Desktop,INR,Service,Yes,Friday,1,Evening,2025,31,Friday,50,Female
3869,2025-06-08,Transaction at Sony Center,39047.04,2,Net Banking,Delhi,Salary,0,Mobile,INR,Retail,Yes,Sunday,6,Afternoon,2025,8,Sunday,36,Female
3870,2025-08-04,Transaction at Hotstar,532.5,3,Debit Card,Pune,Current,0,Desktop,INR,Subscription,No,Monday,8,Morning,2025,4,Monday,53,Male
