user_id,Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay,Year,Day,DayOfWeek,age,gender
4401,9/20/2025,Transaction at Flipkart,566.87,7,Debit Card,Delhi,Savings,0,Desktop,INR,Online Store,No,Saturday,9,Evening,2025,20,Saturday,55,Female
4402,8/26/2025,Transaction at Metro Rail,745.89,8,Net Banking,Chennai,Salary,0,POS Terminal,INR,Service,Yes,Tuesday,8,Afternoon,2025,26,Tuesday,45,Female
4403,7/4/2025,Transaction at More Supermarket,4929.1,5,Net Banking,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Friday,7,Morning,2025,4,Friday,31,Female
4404,7/18/2025,Transaction at Uber,1311.53,8,Net Banking,Bangalore,Current,0,POS Terminal,INR,Service,Yes,Friday,7,Morning,2025,18,Friday,35,Male
4405,3/23/2025,Transaction at PharmEasy,17197.62,6,UPI,Bangalore,Savings,0,Mobile,INR,Service,Yes,Sunday,3,Evening,2025,23,Sunday,57,Male
4406,6/2/2025,Transaction at Boat Lifestyle,38238.26,2,UPI,Bangalore,Savings,0,Desktop,INR,Retail,No,Monday,6,Night,2025,2,Monday,60,Female
4407,6/2/2025,Transaction at Pepperfry,7542.11,7,UPI,Bangalore,Salary,0,Desktop,INR,Online Store,No,Monday,6,Morning,2025,2,Monday,50,Female
4408,7/28/2025,Transaction at Dell Exclusive,31707.19,2,Net Banking,Mumbai,Current,0,POS Terminal,INR,Retail,Yes,Monday,7,Night,2025,28,Monday,57,Male
4409,7/11/2025,Transaction at Puma,1649.96,1,Credit Card,Mumbai,Salary,0,Desktop,INR,Retail,No,Friday,7,Afternoon,2025,11,Friday,36,Female
4410,1/31/2025,Transaction at Apollo Hospital,19833.79,6,Credit Card,Hyderabad,Current,0,Mobile,INR,Service,Yes,Friday,1,Night,2025,31,Friday,37,Female
4411,3/25/2025,Transaction at Paradise Biryani,518.26,4,Net Banking,Chennai,Credit Card,0,Desktop,INR,Restaurant,Yes,Tuesday,3,Afternoon,2025,25,Tuesday,56,Male
4412,8/2/2025,Transaction at JioMart,3823.39,5,Credit Card,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Saturday,8,Evening,2025,2,Saturday,32,Female
4413,6/4/2025,Transaction at Nature's Basket,4779.51,5,UPI,Delhi,Savings,0,POS Terminal,INR,Retail,No,Wednesday,6,Night,2025,4,Wednesday,35,Male
4414,10/25/2025,Transaction at BigBazaar,4073.54,5,Debit Card,Chennai,Salary,0,Mobile,INR,Retail,Yes,Saturday,10,Afternoon,2025,25,Saturday,21,Male
4415,10/15/2025,Transaction at Puma,2389.46,1,Debit Card,Kolkata,Credit Card,0,POS Terminal,INR,Retail,Yes,Wednesday,10,Evening,2025,15,Wednesday,44,Male
4416,8/13/2025,Transaction at ACT Fibernet,2465.76,0,Debit Card,Pune,Credit Card,0,Desktop,INR,Service,Yes,Wednesday,8,Night,2025,13,Wednesday,43,Female
4417,5/17/2025,Transaction at Zara,1412.52,1,Net Banking,Hyderabad,Current,0,POS Terminal,INR,Retail,No,Saturday,5,Morning,2025,17,Saturday,43,Female
4418,12/6/2025,Transaction at Apple Music,607.69,3,UPI,Delhi,Credit Card,0,POS Terminal,INR,Subscription,Yes,Saturday,12,Afternoon,2025,6,Saturday,41,Male
4419,3/24/2025,Transaction at Jio Fiber,3604.11,0,UPI,Bangalore,Current,0,Mobile,INR,Service,Yes,Monday,3,Afternoon,2025,24,Monday,27,Male
4420,4/16/2025,Transaction at McDonalds,1301.23,4,Net Banking,Chennai,Credit Card,0,POS Terminal,INR,Restaurant,No,Wednesday,4,Night,2025,16,Wednesday,30,Male
4421,3/18/2025,Transaction at ACT Fibernet,2752.93,0,Net Banking,Chennai,Salary,0,POS Terminal,INR,Service,No,Tuesday,3,Morning,2025,18,Tuesday,51,Male
4422,7/8/2025,Transaction at OYO,23059.53,9,Net Banking,Chennai,Current,0,Desktop,INR,Service,Yes,Tuesday,7,Afternoon,2025,8,Tuesday,19,Male
4423,12/5/2025,Transaction at HP World,14877.76,2,Credit Card,Hyderabad,Salary,0,POS Terminal,INR,Retail,Yes,Friday,12,Afternoon,2025,5,Friday,39,Male
4424,7/23/2025,Transaction at US Polo,4850.75,1,Debit Card,Hyderabad,Salary,0,Mobile,INR,Retail,Yes,Wednesday,7,Evening,2025,23,Wednesday,45,Male
4425,7/9/2025,Transaction at Meru Cabs,477.9,8,Net Banking,Mumbai,Current,0,Mobile,INR,Service,No,Wednesday,7,Evening,2025,9,Wednesday,40,Male
4426,9/27/2025,Transaction at OYO,24801.03,9,Credit Card,Hyderabad,Savings,0,POS Terminal,INR,Service,No,Saturday,9,Night,2025,27,Saturday,28,Male
4427,10/22/2025,Transaction at Flipkart,286.76,7,Net Banking,Hyderabad,Salary,0,POS Terminal,INR,Online Store,Yes,Wednesday,10,Morning,2025,22,Wednesday,37,Female
4428,11/19/2025,Transaction at DMart,4783.12,5,Credit Card,Bangalore,Salary,0,Desktop,INR,Retail,No,Wednesday,11,Morning,2025,19,Wednesday,25,Male
4429,3/1/2025,Transaction at DMart,3152.52,5,Net Banking,Chennai,Credit Card,0,Mobile,INR,Retail,No,Saturday,3,Morning,2025,1,Saturday,40,Female
4430,10/23/2025,Transaction at HP World,101116.47,2,UPI,Kolkata,Savings,0,Desktop,INR,Retail,Yes,Thursday,10,Afternoon,2025,23,Thursday,20,Female
4431,6/11/2025,Transaction at A2B,1116.87,4,Debit Card,Delhi,Salary,0,Desktop,INR,Restaurant,Yes,Wednesday,6,Morning,2025,11,Wednesday,38,Male
4432,7/6/2025,Transaction at Apple Music,488.23,3,UPI,Mumbai,Salary,0,POS Terminal,INR,Subscription,Yes,Sunday,7,Morning,2025,6,Sunday,44,Female
4433,11/21/2025,Transaction at SonyLiv,524.95,3,Net Banking,Kolkata,Savings,0,Desktop,INR,Subscription,No,Friday,11,Night,2025,21,Friday,32,Female
4434,10/6/2025,Transaction at Amazon,11223.33,7,Debit Card,Bangalore,Credit Card,0,Desktop,INR,Online Store,No,Monday,10,Night,2025,6,Monday,40,Male
4435,5/22/2025,Transaction at Aster,16352.63,6,Debit Card,Kolkata,Salary,0,Desktop,INR,Service,Yes,Thursday,5,Evening,2025,22,Thursday,45,Male
4436,1/16/2025,Transaction at RedBus,1971.01,8,Debit Card,Mumbai,Salary,0,Desktop,INR,Service,No,Thursday,1,Morning,2025,16,Thursday,52,Male
4437,11/12/2025,Transaction at Amazon Prime,535.24,3,Debit Card,Mumbai,Current,0,Mobile,INR,Subscription,Yes,Wednesday,11,Morning,2025,12,Wednesday,23,Male
4438,1/11/2025,Transaction at Star Bazaar,3159.43,5,Net Banking,Mumbai,Savings,0,Desktop,INR,Retail,No,Saturday,1,Morning,2025,11,Saturday,46,Male
4439,6/10/2025,Transaction at MakeMyTrip,640.84,9,UPI,Chennai,Current,0,Mobile,INR,Service,Yes,Tuesday,6,Morning,2025,10,Tuesday,44,Male
4440,7/5/2025,Transaction at IndiGo,28206.88,9,Net Banking,Mumbai,Current,0,POS Terminal,INR,Service,Yes,Saturday,7,Night,2025,5,Saturday,46,Male
4441,6/9/2025,Transaction at Reliance Fresh,2198.81,5,Debit Card,Pune,Savings,0,POS Terminal,INR,Retail,Yes,Monday,6,Evening,2025,9,Monday,27,Male
4442,12/28/2025,Transaction at Vivo Store,4935.16,2,Credit Card,Bangalore,Credit Card,0,Mobile,INR,Retail,Yes,Sunday,12,Evening,2025,28,Sunday,35,Female
4443,12/11/2025,Transaction at BMTC,1673.93,8,Credit Card,Hyderabad,Credit Card,0,Mobile,INR,Service,Yes,Thursday,12,Night,2025,11,Thursday,46,Female
4444,2/27/2025,Transaction at Nature's Basket,1159.72,5,Debit Card,Delhi,Current,0,Desktop,INR,Retail,No,Thursday,2,Night,2025,27,Thursday,18,Male
4445,9/5/2025,Transaction at Burger King,821.55,4,Credit Card,Pune,Credit Card,0,Desktop,INR,Restaurant,No,Friday,9,Afternoon,2025,5,Friday,24,Female
4446,10/18/2025,Transaction at Amazon Prime,176.3,3,Debit Card,Chennai,Credit Card,0,Mobile,INR,Subscription,No,Saturday,10,Night,2025,18,Saturday,50,Male
4447,9/20/2025,Transaction at IRCTC,3978.95,9,Credit Card,Hyderabad,Current,0,POS Terminal,INR,Service,No,Saturday,9,Night,2025,20,Saturday,18,Male
4448,2/27/2025,Transaction at ACT Fibernet,5296.41,0,UPI,Hyderabad,Savings,0,Mobile,INR,Service,No,Thursday,2,Evening,2025,27,Thursday,31,Female
4449,2/13/2025,Transaction at Wrogn,2251.02,1,Net Banking,Mumbai,Salary,0,Mobile,INR,Retail,No,Thursday,2,Afternoon,2025,13,Thursday,46,Female
4450,8/14/2025,Transaction at Jio Fiber,1730.49,0,UPI,Kolkata,Savings,0,POS Terminal,INR,Service,No,Thursday,8,Afternoon,2025,14,Thursday,51,Male
4451,3/29/2025,Transaction at Jio Fiber,1374.86,0,Debit Card,Hyderabad,Salary,0,Desktop,INR,Service,No,Saturday,3,Evening,2025,29,Saturday,29,Male
4452,7/8/2025,Transaction at Kauvery,7809.54,6,UPI,Kolkata,Salary,0,Mobile,INR,Service,No,Tuesday,7,Night,2025,8,Tuesday,26,Female
4453,3/23/2025,Transaction at BMTC,655.93,8,Net Banking,Mumbai,Credit Card,0,Desktop,INR,Service,Yes,Sunday,3,Evening,2025,23,Sunday,29,Female
4454,7/31/2025,Transaction at Hotstar,851.05,3,Debit Card,Mumbai,Credit Card,0,POS Terminal,INR,Subscription,No,Thursday,7,Morning,2025,31,Thursday,45,Male
4455,6/29/2025,Transaction at Allen Solly,939.33,1,Net Banking,Mumbai,Current,0,Desktop,INR,Retail,Yes,Sunday,6,Morning,2025,29,Sunday,22,Female
4456,11/11/2025,Transaction at Rapido,498.47,8,Net Banking,Bangalore,Savings,0,Desktop,INR,Service,No,Tuesday,11,Night,2025,11,Tuesday,31,Female
4457,4/26/2025,Transaction at Zee5,234.22,3,Debit Card,Bangalore,Credit Card,0,POS Terminal,INR,Subscription,Yes,Saturday,4,Night,2025,26,Saturday,46,Female
4458,9/15/2025,Transaction at YouTube Premium,691.42,3,Net Banking,Delhi,Savings,0,Mobile,INR,Subscription,Yes,Monday,9,Night,2025,15,Monday,37,Female
4459,5/19/2025,Transaction at Dell Exclusive,79491.82,2,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Retail,No,Monday,5,Night,2025,19,Monday,20,Male
4460,9/20/2025,Transaction at Boat Lifestyle,146331.65,2,UPI,Pune,Salary,0,POS Terminal,INR,Retail,Yes,Saturday,9,Night,2025,20,Saturday,38,Male
4461,7/19/2025,Transaction at Fortis,1297.44,6,Credit Card,Kolkata,Credit Card,0,POS Terminal,INR,Service,Yes,Saturday,7,Night,2025,19,Saturday,42,Male
4462,1/28/2025,Transaction at TSRTC,1651.99,8,Debit Card,Hyderabad,Salary,0,POS Terminal,INR,Service,No,Tuesday,1,Afternoon,2025,28,Tuesday,49,Male
4463,12/23/2025,Transaction at MedPlus,3550.2,6,Debit Card,Pune,Current,0,Desktop,INR,Service,Yes,Tuesday,12,Night,2025,23,Tuesday,19,Female
4464,4/20/2025,Transaction at Water Board,5928.27,0,Credit Card,Kolkata,Credit Card,0,Mobile,INR,Service,Yes,Sunday,4,Evening,2025,20,Sunday,40,Female
4465,5/21/2025,Transaction at Uber,1209.25,8,Credit Card,Bangalore,Current,0,Mobile,INR,Service,No,Wednesday,5,Morning,2025,21,Wednesday,30,Female
4466,6/12/2025,Transaction at Spencers,2999.86,5,Debit Card,Mumbai,Salary,0,Mobile,INR,Retail,No,Thursday,6,Evening,2025,12,Thursday,52,Male
4467,3/16/2025,Transaction at YouTube Premium,484.4,3,Net Banking,Bangalore,Credit Card,0,POS Terminal,INR,Subscription,Yes,Sunday,3,Evening,2025,16,Sunday,52,Male
4468,8/6/2025,Transaction at Tata Cliq,8840.36,7,UPI,Delhi,Salary,0,POS Terminal,INR,Online Store,Yes,Wednesday,8,Night,2025,6,Wednesday,24,Male
4469,12/25/2025,Transaction at Gas Agency,209.64,0,Debit Card,Mumbai,Salary,0,POS Terminal,INR,Service,No,Thursday,12,Afternoon,2025,25,Thursday,58,Male
4470,12/1/2025,Transaction at Netflix,790.81,3,Net Banking,Pune,Salary,0,POS Terminal,INR,Subscription,Yes,Monday,12,Afternoon,2025,1,Monday,24,Male
4471,9/7/2025,Transaction at Yulu Bikes,1098.48,8,Net Banking,Chennai,Credit Card,0,Mobile,INR,Service,No,Sunday,9,Morning,2025,7,Sunday,30,Female
4472,11/23/2025,Transaction at Levis,3014.29,1,Credit Card,Chennai,Savings,0,Mobile,INR,Retail,Yes,Sunday,11,Night,2025,23,Sunday,52,Male
4473,7/31/2025,Transaction at Samsung Store,50016.88,2,Debit Card,Mumbai,Savings,0,POS Terminal,INR,Retail,No,Thursday,7,Night,2025,31,Thursday,48,Male
4474,7/31/2025,Transaction at YouTube Premium,253.51,3,Net Banking,Chennai,Salary,0,POS Terminal,INR,Subscription,No,Thursday,7,Evening,2025,31,Thursday,24,Male
4475,2/23/2025,Transaction at Saravana Bhavan,310.8,4,Credit Card,Chennai,Salary,0,Desktop,INR,Restaurant,Yes,Sunday,2,Morning,2025,23,Sunday,60,Female
4476,3/21/2025,Transaction at Allen Solly,5466.37,1,Debit Card,Delhi,Salary,0,POS Terminal,INR,Retail,Yes,Friday,3,Morning,2025,21,Friday,58,Female
4477,3/6/2025,Transaction at Kauvery,7040.07,6,Credit Card,Chennai,Current,0,Mobile,INR,Service,Yes,Thursday,3,Evening,2025,6,Thursday,29,Male
4478,9/29/2025,Transaction at Zee5,607.1,3,UPI,Pune,Credit Card,0,Mobile,INR,Subscription,No,Monday,9,Evening,2025,29,Monday,20,Female
4479,3/11/2025,Transaction at Hotstar,749.91,3,Debit Card,Delhi,Salary,0,Mobile,INR,Subscription,Yes,Tuesday,3,Afternoon,2025,11,Tuesday,55,Male
4480,7/28/2025,Transaction at Yatra,5642,9,Credit Card,Kolkata,Credit Card,0,POS Terminal,INR,Service,No,Monday,7,Afternoon,2025,28,Monday,24,Female
4481,7/19/2025,Transaction at Netmeds,631.93,6,Debit Card,Chennai,Current,0,POS Terminal,INR,Service,Yes,Saturday,7,Afternoon,2025,19,Saturday,41,Female
4482,10/8/2025,Transaction at SonyLiv,589.94,3,Net Banking,Pune,Savings,0,Desktop,INR,Subscription,Yes,Wednesday,10,Evening,2025,8,Wednesday,52,Male
4483,7/28/2025,Transaction at Netflix,578.47,3,Debit Card,Delhi,Savings,0,POS Terminal,INR,Subscription,No,Monday,7,Afternoon,2025,28,Monday,29,Male
4484,5/15/2025,Transaction at TSRTC,522.06,8,Credit Card,Chennai,Savings,0,Mobile,INR,Service,Yes,Thursday,5,Morning,2025,15,Thursday,23,Male
4485,8/1/2025,Transaction at Netflix,537.56,3,Credit Card,Kolkata,Credit Card,0,Desktop,INR,Subscription,Yes,Friday,8,Night,2025,1,Friday,44,Male
4486,9/1/2025,Transaction at Nilgiris,3891.9,5,UPI,Delhi,Credit Card,0,Desktop,INR,Retail,Yes,Monday,9,Evening,2025,1,Monday,56,Female
4487,4/5/2025,Transaction at Vistara,14203.67,9,Debit Card,Hyderabad,Savings,0,Desktop,INR,Service,No,Saturday,4,Morning,2025,5,Saturday,37,Female
4488,7/26/2025,Transaction at BSNL,468.96,0,Credit Card,Bangalore,Current,0,POS Terminal,INR,Service,No,Saturday,7,Evening,2025,26,Saturday,35,Male
4489,4/14/2025,Transaction at PharmEasy,5037.71,6,Net Banking,Mumbai,Savings,0,POS Terminal,INR,Service,No,Monday,4,Afternoon,2025,14,Monday,27,Male
4490,6/2/2025,Transaction at Zee5,425.49,3,Debit Card,Bangalore,Credit Card,0,Mobile,INR,Subscription,Yes,Monday,6,Afternoon,2025,2,Monday,23,Male
4491,5/16/2025,Transaction at Yulu Bikes,190.7,8,Debit Card,Mumbai,Salary,0,Desktop,INR,Service,No,Friday,5,Evening,2025,16,Friday,46,Male
4492,2/21/2025,Transaction at BigBazaar,1816.51,5,Credit Card,Pune,Salary,0,POS Terminal,INR,Retail,No,Friday,2,Morning,2025,21,Friday,33,Female
4493,4/6/2025,Transaction at MakeMyTrip,11530.4,9,Net Banking,Kolkata,Credit Card,0,Mobile,INR,Service,Yes,Sunday,4,Evening,2025,6,Sunday,53,Female
4494,1/15/2025,Transaction at Levis,1520.24,1,Credit Card,Chennai,Salary,0,Mobile,INR,Retail,No,Wednesday,1,Night,2025,15,Wednesday,49,Male
4495,1/21/2025,Transaction at Puma,5466.06,1,UPI,Chennai,Credit Card,0,POS Terminal,INR,Retail,No,Tuesday,1,Morning,2025,21,Tuesday,41,Female
4496,7/19/2025,Transaction at BMTC,349.03,8,Credit Card,Pune,Current,0,Mobile,INR,Service,No,Saturday,7,Afternoon,2025,19,Saturday,28,Female
4497,7/21/2025,Transaction at JioMart,909.13,5,Net Banking,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Monday,7,Morning,2025,21,Monday,22,Male
4498,1/19/2025,Transaction at Water Board,5152.11,0,Debit Card,Mumbai,Current,0,Desktop,INR,Service,No,Sunday,1,Afternoon,2025,19,Sunday,52,Female
4499,3/30/2025,Transaction at Nature's Basket,457.84,5,Net Banking,Bangalore,Salary,0,POS Terminal,INR,Retail,Yes,Sunday,3,Morning,2025,30,Sunday,43,Male
4500,7/10/2025,Transaction at TSRTC,285.51,8,Net Banking,Delhi,Savings,0,POS Terminal,INR,Service,No,Thursday,7,Evening,2025,10,Thursday,35,Female
4501,6/20/2025,Transaction at Saravana Bhavan,965.8,4,Credit Card,Chennai,Savings,0,Desktop,INR,Restaurant,No,Friday,6,Afternoon,2025,20,Friday,26,Female
4502,11/30/2025,Transaction at Spotify,773,3,Credit Card,Hyderabad,Current,0,Mobile,INR,Subscription,Yes,Sunday,11,Afternoon,2025,30,Sunday,54,Male
4503,8/29/2025,Transaction at Pantaloons,4596.03,1,Credit Card,Pune,Current,0,POS Terminal,INR,Retail,No,Friday,8,Morning,2025,29,Friday,51,Female
4504,8/16/2025,Transaction at McDonalds,1341.12,4,Debit Card,Hyderabad,Salary,0,Desktop,INR,Restaurant,No,Saturday,8,Night,2025,16,Saturday,23,Male
4505,1/18/2025,Transaction at Noise,135639.59,2,Net Banking,Bangalore,Salary,0,Mobile,INR,Retail,No,Saturday,1,Evening,2025,18,Saturday,37,Female
4506,12/17/2025,Transaction at Mi Store,108589.35,2,UPI,Hyderabad,Current,0,POS Terminal,INR,Retail,No,Wednesday,12,Evening,2025,17,Wednesday,54,Male
4507,12/5/2025,Transaction at Pepperfry,5348.52,7,Debit Card,Mumbai,Salary,0,Desktop,INR,Online Store,Yes,Friday,12,Night,2025,5,Friday,28,Male
4508,7/13/2025,Transaction at Jio Fiber,1887.68,0,Net Banking,Kolkata,Salary,0,POS Terminal,INR,Service,No,Sunday,7,Morning,2025,13,Sunday,35,Female
4509,7/21/2025,Transaction at Adidas,879.51,1,Debit Card,Pune,Credit Card,0,Desktop,INR,Retail,No,Monday,7,Evening,2025,21,Monday,48,Male
4510,5/1/2025,Transaction at KFC,1286.83,4,Credit Card,Delhi,Credit Card,0,POS Terminal,INR,Restaurant,Yes,Thursday,5,Afternoon,2025,1,Thursday,41,Male
4511,8/20/2025,Transaction at Spotify,646.66,3,Net Banking,Delhi,Current,0,Desktop,INR,Subscription,Yes,Wednesday,8,Evening,2025,20,Wednesday,33,Female
4512,4/21/2025,Transaction at 1mg,143.98,6,UPI,Delhi,Savings,0,Mobile,INR,Service,Yes,Monday,4,Afternoon,2025,21,Monday,36,Male
4513,12/26/2025,Transaction at Gaana,681.09,3,Debit Card,Delhi,Savings,0,Mobile,INR,Subscription,No,Friday,12,Evening,2025,26,Friday,57,Male
4514,11/30/2025,Transaction at Samsung Store,142335.33,2,Credit Card,Chennai,Salary,0,Mobile,INR,Retail,Yes,Sunday,11,Afternoon,2025,30,Sunday,49,Female
4515,12/12/2025,Transaction at Airtel,4867.06,0,Net Banking,Mumbai,Salary,0,Desktop,INR,Service,Yes,Friday,12,Night,2025,12,Friday,29,Male
4516,9/4/2025,Transaction at Dell Exclusive,108503.42,2,Net Banking,Bangalore,Credit Card,0,Mobile,INR,Retail,Yes,Thursday,9,Night,2025,4,Thursday,37,Female
4517,5/2/2025,Transaction at Rapido,1706.19,8,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Service,Yes,Friday,5,Morning,2025,2,Friday,32,Female
4518,4/11/2025,Transaction at Netflix,576.59,3,Net Banking,Mumbai,Savings,0,POS Terminal,INR,Subscription,No,Friday,4,Night,2025,11,Friday,18,Female
4519,7/16/2025,Transaction at RedBus,107.32,8,Net Banking,Mumbai,Savings,0,Desktop,INR,Service,No,Wednesday,7,Evening,2025,16,Wednesday,57,Male
4520,5/15/2025,Transaction at Barbeque Nation,164.68,4,Debit Card,Delhi,Credit Card,0,Desktop,INR,Restaurant,No,Thursday,5,Afternoon,2025,15,Thursday,41,Female
4521,12/18/2025,Transaction at Metro Rail,760.93,8,Credit Card,Delhi,Salary,0,Mobile,INR,Service,No,Thursday,12,Morning,2025,18,Thursday,49,Female
4522,9/30/2025,Transaction at Vodafone Idea,2807.76,0,Net Banking,Chennai,Savings,0,Mobile,INR,Service,No,Tuesday,9,Morning,2025,30,Tuesday,19,Female
4523,7/25/2025,Transaction at Airtel,4482.73,0,Debit Card,Mumbai,Salary,0,Mobile,INR,Service,Yes,Friday,7,Morning,2025,25,Friday,30,Male
4524,8/27/2025,Transaction at Noise,92164.99,2,Net Banking,Delhi,Credit Card,0,Mobile,INR,Retail,Yes,Wednesday,8,Evening,2025,27,Wednesday,24,Male
4525,1/23/2025,Transaction at SonyLiv,587.47,3,Debit Card,Hyderabad,Savings,0,Mobile,INR,Subscription,No,Thursday,1,Evening,2025,23,Thursday,26,Female
4526,3/19/2025,Transaction at Airtel,3858,0,Net Banking,Pune,Credit Card,0,POS Terminal,INR,Service,No,Wednesday,3,Morning,2025,19,Wednesday,35,Female
4527,2/13/2025,Transaction at Ola,66.7,8,UPI,Delhi,Current,0,Desktop,INR,Service,Yes,Thursday,2,Morning,2025,13,Thursday,51,Female
4528,4/7/2025,Transaction at Uber,1814.75,8,Credit Card,Chennai,Salary,0,Mobile,INR,Service,No,Monday,4,Afternoon,2025,7,Monday,35,Female
4529,12/11/2025,Transaction at Gas Agency,5382.03,0,Debit Card,Pune,Current,0,Mobile,INR,Service,No,Thursday,12,Morning,2025,11,Thursday,55,Male
4530,9/8/2025,Transaction at Amazon Prime,169.81,3,UPI,Chennai,Credit Card,0,Mobile,INR,Subscription,Yes,Monday,9,Night,2025,8,Monday,43,Male
4531,1/13/2025,Transaction at Metro Rail,1297.2,8,Net Banking,Delhi,Savings,0,Desktop,INR,Service,Yes,Monday,1,Evening,2025,13,Monday,26,Female
4532,9/21/2025,Transaction at Levis,4447.13,1,UPI,Pune,Salary,0,POS Terminal,INR,Retail,No,Sunday,9,Afternoon,2025,21,Sunday,26,Male
4533,7/3/2025,Transaction at Metro Rail,854.7,8,Debit Card,Bangalore,Savings,0,POS Terminal,INR,Service,No,Thursday,7,Morning,2025,3,Thursday,60,Male
4534,8/17/2025,Transaction at ACT Fibernet,5309.96,0,Net Banking,Pune,Current,0,Mobile,INR,Service,No,Sunday,8,Afternoon,2025,17,Sunday,45,Male
4535,12/3/2025,Transaction at Apple Music,775.61,3,Credit Card,Kolkata,Current,0,POS Terminal,INR,Subscription,No,Wednesday,12,Morning,2025,3,Wednesday,39,Male
4536,8/26/2025,Transaction at Hotstar,550.41,3,Credit Card,Delhi,Salary,0,Mobile,INR,Subscription,No,Tuesday,8,Morning,2025,26,Tuesday,58,Female
4537,11/12/2025,Transaction at Spencers,2613.92,5,Net Banking,Chennai,Savings,0,Desktop,INR,Retail,No,Wednesday,11,Afternoon,2025,12,Wednesday,19,Female
4538,6/14/2025,Transaction at Yatra,9915.56,9,Debit Card,Hyderabad,Credit Card,0,Desktop,INR,Service,Yes,Saturday,6,Morning,2025,14,Saturday,28,Male
4539,12/25/2025,Transaction at Aha,850.46,3,UPI,Kolkata,Salary,0,Mobile,INR,Subscription,Yes,Thursday,12,Afternoon,2025,25,Thursday,59,Male
4540,8/20/2025,Transaction at JioMart,2852.53,5,UPI,Pune,Savings,0,Mobile,INR,Retail,Yes,Wednesday,8,Evening,2025,20,Wednesday,60,Male
4541,10/24/2025,Transaction at Sony Center,53961.41,2,Debit Card,Kolkata,Salary,0,Mobile,INR,Retail,Yes,Friday,10,Morning,2025,24,Friday,18,Female
4542,9/3/2025,Transaction at Meru Cabs,826.16,8,Net Banking,Delhi,Credit Card,0,Mobile,INR,Service,No,Wednesday,9,Night,2025,3,Wednesday,49,Male
4543,10/20/2025,Transaction at ACT Fibernet,5029.87,0,Debit Card,Chennai,Current,0,Desktop,INR,Service,Yes,Monday,10,Afternoon,2025,20,Monday,52,Female
4544,5/2/2025,Transaction at Kauvery,12716.61,6,Credit Card,Chennai,Savings,0,Desktop,INR,Service,Yes,Friday,5,Night,2025,2,Friday,26,Female
4545,4/27/2025,Transaction at H&M,7129.58,1,UPI,Chennai,Credit Card,0,Desktop,INR,Retail,Yes,Sunday,4,Morning,2025,27,Sunday,25,Female
4546,3/5/2025,Transaction at McDonalds,759.62,4,UPI,Hyderabad,Current,0,Desktop,INR,Restaurant,No,Wednesday,3,Afternoon,2025,5,Wednesday,44,Female
4547,12/28/2025,Transaction at Snapdeal,358.96,7,Net Banking,Pune,Salary,0,POS Terminal,INR,Online Store,No,Sunday,12,Night,2025,28,Sunday,46,Female
4548,3/2/2025,Transaction at BMTC,1509.21,8,UPI,Kolkata,Current,0,Desktop,INR,Service,Yes,Sunday,3,Evening,2025,2,Sunday,41,Male
4549,8/3/2025,Transaction at IRCTC,1859.33,9,Debit Card,Hyderabad,Savings,0,Mobile,INR,Service,Yes,Sunday,8,Afternoon,2025,3,Sunday,41,Female
4550,6/28/2025,Transaction at SonyLiv,889.59,3,UPI,Chennai,Savings,0,Mobile,INR,Subscription,Yes,Saturday,6,Night,2025,28,Saturday,54,Female
4551,2/9/2025,Transaction at Vivo Store,66136.49,2,Debit Card,Mumbai,Credit Card,0,POS Terminal,INR,Retail,Yes,Sunday,2,Morning,2025,9,Sunday,32,Female
4552,8/17/2025,Transaction at Water Board,1019.65,0,UPI,Hyderabad,Savings,0,Mobile,INR,Service,Yes,Sunday,8,Evening,2025,17,Sunday,21,Male
4553,1/16/2025,Transaction at Vivo Store,92748.59,2,Net Banking,Mumbai,Current,0,Mobile,INR,Retail,Yes,Thursday,1,Afternoon,2025,16,Thursday,52,Female
4554,1/28/2025,Transaction at Booking.com,25533.41,9,UPI,Mumbai,Salary,0,Mobile,INR,Service,Yes,Tuesday,1,Evening,2025,28,Tuesday,35,Female
4555,11/14/2025,Transaction at Air India,1130.03,9,Debit Card,Hyderabad,Salary,0,Desktop,INR,Service,Yes,Friday,11,Evening,2025,14,Friday,21,Male
4556,6/4/2025,Transaction at Mi Store,55246.56,2,Debit Card,Bangalore,Credit Card,0,POS Terminal,INR,Retail,Yes,Wednesday,6,Morning,2025,4,Wednesday,60,Female
4557,5/7/2025,Transaction at SonyLiv,859.35,3,UPI,Bangalore,Salary,0,Mobile,INR,Subscription,No,Wednesday,5,Afternoon,2025,7,Wednesday,41,Female
4558,1/11/2025,Transaction at Dell Exclusive,14122.69,2,UPI,Kolkata,Salary,0,POS Terminal,INR,Retail,No,Saturday,1,Morning,2025,11,Saturday,33,Female
4559,8/28/2025,Transaction at CCD,1060.84,4,Net Banking,Delhi,Salary,0,Desktop,INR,Restaurant,No,Thursday,8,Evening,2025,28,Thursday,41,Male
